Document_No,Company_Code,Account,Amount,Doc_Type,Posting_Key,User_ID
100554,1000,400001,3947172.592058514,KR,50,U002
100555,2000,400001,4419778.713512041,KR,40,U002
100556,1000,400000,5916723.6627614405,KR,31,U001
100557,1000,500000,5914518.7900599465,SA,50,U002
100558,3000,400001,6225999.820372777,SA,40,U003
100559,1000,400000,5008117.22059502,KR,40,U002
100560,3000,400001,5216975.303118597,KR,50,U001
100561,2000,400000,5928489.134154927,KR,40,U003
100562,1000,400000,3823471.234450306,KR,40,U001
100563,3000,500000,5644502.805362961,SA,31,U002
100564,3000,400001,6041875.778716524,SA,40,U001
100565,2000,500000,4288831.739169901,SA,31,U003
100566,1000,400001,6106111.316482928,KR,31,U001
100567,1000,500000,6646172.864241267,KR,31,U003
100568,3000,400001,5622277.336408663,KR,31,U003
100569,1000,500000,5475603.494928099,SA,40,U002
100570,3000,400000,4104179.160696593,SA,40,U002
100571,1000,400001,5855363.1432327395,SA,31,U003
100572,3000,400001,4179527.4778903094,SA,40,U001
100573,1000,400000,5295792.6421122905,SA,31,U003
100574,2000,500000,5376876.08586482,KR,31,U002
100575,1000,400001,2362997.590413976,KR,31,U001
100576,1000,400001,5324642.706828601,KR,50,U003
100577,2000,500000,7097179.829182791,SA,40,U002
100578,1000,400000,3326514.862183623,KR,40,U003
100579,2000,500000,4956886.4047894925,KR,31,U003
100580,1000,500000,3442307.6986123044,SA,40,U003
100581,3000,500000,4284686.8489558585,SA,31,U001
100582,3000,400001,3456178.516143757,SA,40,U002
100583,1000,400000,5127633.861597774,KR,31,U002
100584,1000,400000,5634883.842607675,SA,31,U003
100585,1000,500000,5327790.906215274,KR,50,U003
100586,3000,400001,4255854.0244339425,KR,31,U003
100587,1000,500000,4512484.194723258,SA,50,U001
100588,3000,400001,5217818.148868511,KR,40,U002
100589,2000,400001,4280860.807888864,SA,40,U003
100590,3000,400001,3936963.9131874866,SA,50,U002
100591,3000,400001,4808698.351918431,KR,40,U003
100592,2000,400000,4244233.432582074,KR,50,U002
100593,3000,400001,5329246.333802914,KR,40,U003
100594,1000,400001,6038957.920253534,SA,50,U001
100595,1000,500000,7078066.72216461,KR,50,U003
100596,3000,500000,5270453.52971172,SA,31,U003
100597,1000,400000,5516777.73025563,SA,40,U003
100598,3000,500000,4520546.125364698,KR,31,U003
100599,1000,400001,4570098.580622764,KR,50,U003
100600,1000,500000,6027244.997232752,KR,31,U002
100601,3000,400000,4778937.759882578,KR,50,U002
100602,1000,500000,5058357.902884626,SA,40,U001
100603,3000,500000,5978380.536102667,KR,40,U003
100604,1000,400000,4785098.262490728,SA,40,U002
100605,1000,400000,6200336.350150519,KR,50,U002
100606,2000,400001,5458423.468841124,KR,31,U003
100607,2000,500000,5364318.536782572,KR,40,U003
100608,3000,400001,4481448.682346125,SA,50,U001
100609,2000,500000,5407300.796040084,KR,31,U001
100610,3000,500000,4656763.241707003,SA,50,U002
100611,2000,400001,5375527.084956564,KR,50,U001
100612,1000,500000,4918539.947391657,KR,40,U002
100613,3000,500000,5773447.656787295,SA,50,U001
100614,3000,500000,4974583.061762596,SA,50,U003
100615,1000,400000,6630286.0401893575,KR,31,U001
100616,3000,400001,4779562.4172834195,KR,40,U002
100617,3000,400000,4572340.190381192,SA,50,U001
100618,2000,400001,5276891.029441003,KR,50,U002
100619,3000,400001,5862296.844661979,SA,31,U002
100620,1000,500000,5856078.787861819,KR,50,U001
100621,2000,400001,5133425.155521998,SA,50,U001
100622,2000,400000,5271271.328643828,SA,50,U002
100623,1000,400000,5272430.445897939,SA,50,U003
100624,1000,400000,4137701.7490975,SA,50,U001
100625,2000,400001,5819258.753412877,SA,31,U002
100626,3000,400000,3993714.854303466,KR,50,U003
100627,2000,400001,4139201.0593721666,KR,50,U002
100628,1000,400000,5044021.667617172,KR,50,U001
100629,2000,400000,4744112.212683567,KR,50,U002
100630,1000,400001,45095407.356002875,KR,40,U002
100631,2000,400000,5357882.138136145,KR,40,U002
100632,3000,500000,5110561.109656554,KR,40,U001
100633,2000,400001,4099572.8032223596,KR,40,U003
100634,2000,400001,5021248.083890721,KR,31,U003
100635,1000,400001,4957990.824702867,SA,40,U003
100636,1000,500000,5177749.389521736,SA,31,U003
100637,1000,400001,4655969.59565789,KR,40,U001
100638,2000,400000,5418254.0303948345,SA,31,U002
100639,3000,400000,4722751.169834507,KR,40,U003
100640,1000,400000,5343290.77210329,SA,50,U003
100641,1000,400001,45094704.47414881,SA,40,U001
100642,2000,400000,4572323.6010781005,SA,40,U002
100643,1000,400001,4382273.223854812,KR,40,U002
100644,3000,400000,5381092.925175471,KR,50,U003
100645,3000,500000,3943120.2554284567,KR,31,U003
100646,1000,500000,5889331.80391365,KR,31,U002
100647,1000,500000,40070160.74954864,SA,50,U001
100648,2000,500000,4908193.278481307,KR,40,U002
100649,3000,400001,5436812.73468098,SA,40,U002
100650,3000,400000,5387163.616337677,KR,40,U003
100651,1000,500000,5005214.459983125,SA,31,U001
100652,2000,400001,45623145.02785225,SA,31,U001
100653,3000,500000,4462089.355719798,SA,50,U001
100654,3000,500000,5569885.1946349,SA,50,U003
100655,2000,400001,4137101.22266474,KR,31,U001
100656,2000,400001,5408519.192852107,KR,40,U001
100657,3000,400000,4737701.362826434,SA,40,U003
100658,3000,400000,3951131.1501046475,KR,40,U002
100659,2000,500000,5205314.253715498,KR,40,U001
100660,3000,500000,4972458.805479417,SA,50,U002
100661,1000,400000,3765819.592414297,KR,50,U001
100662,1000,400000,26472540.527617723,KR,31,U002
100663,2000,400001,4878188.933266004,KR,50,U002
100664,2000,400000,6294580.768561462,SA,40,U003
100665,2000,400000,5256812.006564729,KR,31,U003
100666,1000,500000,4465357.4106284445,SA,50,U001
100667,3000,400000,5865495.612550286,SA,50,U001
100668,1000,500000,5725778.894299647,SA,50,U003
100669,3000,400000,48138106.09913207,KR,50,U001
100670,1000,400001,5547118.211474165,KR,50,U001
100671,3000,400000,5708721.858488967,KR,40,U003
100672,1000,400000,5584886.824810051,SA,40,U002
100673,2000,400000,4617996.042066858,KR,40,U001
100674,1000,500000,3690175.408477124,SA,50,U003
100675,3000,400001,4583091.683365558,KR,31,U001
100676,1000,400000,5883949.581601083,SA,40,U001
100677,1000,500000,4695191.331124343,KR,40,U003
100678,1000,400001,4883632.7591141155,KR,50,U003
100679,2000,500000,4067372.053482844,KR,31,U001
100680,1000,500000,4559128.342272622,SA,40,U001
100681,2000,400001,4992728.666573259,SA,40,U002
100682,2000,400000,5394049.7422870025,KR,31,U002
100683,1000,500000,4633071.226259467,SA,50,U003
100684,1000,500000,4577170.059505841,SA,31,U001
100685,1000,400000,5673740.452119094,SA,50,U003
100686,3000,400000,5260213.221150579,KR,40,U003
100687,1000,400001,5358937.9721537195,KR,31,U001
100688,2000,400001,6222656.4688546965,KR,31,U002
100689,1000,400001,4595940.489271714,SA,40,U003
100690,3000,400000,4960784.663614692,KR,40,U003
100691,1000,500000,5440927.819538517,SA,50,U001
100692,3000,500000,4302794.11067359,SA,40,U002
100693,3000,400001,5183239.790601695,KR,40,U002
100694,1000,400000,5017757.19780728,KR,31,U001
100695,2000,500000,7221839.529255299,KR,50,U003
100696,3000,400001,5079895.601332059,SA,40,U001
100697,1000,500000,5925551.812451466,SA,31,U001
100698,1000,500000,5663954.571077474,KR,40,U002
100699,2000,400000,4074750.71748721,SA,40,U003
100700,3000,400000,3760940.92963144,KR,40,U003
100701,3000,500000,5197611.684293035,KR,40,U002
100702,1000,400001,6005867.729717564,KR,50,U003
100703,1000,400000,5230331.8556505395,KR,31,U003
100704,2000,500000,5063081.443213739,KR,31,U001
100705,2000,400000,4772730.6776406,KR,40,U001
100706,3000,400000,3940831.0027228766,SA,31,U001
100707,3000,400000,4231583.42592879,SA,40,U003
100708,1000,500000,3702149.0489282417,KR,31,U003
100709,3000,400001,4117562.720709399,KR,50,U003
100710,2000,400001,36633547.280452155,SA,50,U003
100711,2000,400001,5620812.817213589,SA,31,U002
100712,1000,400000,4643946.191363522,KR,40,U002
100713,2000,500000,5204500.628439774,KR,40,U003
100714,2000,400000,5108183.368941345,SA,40,U001
100715,2000,400001,5399239.068386379,KR,40,U001
100716,2000,400001,4172148.054786193,SA,50,U002
100717,1000,500000,5847354.972098839,KR,40,U002
100718,1000,400000,3874258.412037126,SA,40,U003
100719,3000,400001,4641749.438090714,KR,40,U003
100720,2000,500000,4983275.673778737,KR,40,U003
100721,3000,400000,5608115.878519798,KR,50,U003
100722,1000,400000,6103447.4684406025,SA,31,U003
100723,1000,400001,5614425.216102712,KR,31,U001
100724,1000,400001,6132733.085964687,SA,40,U001
100725,1000,400000,34693274.05115325,SA,40,U003
100726,1000,400000,5952296.384056968,SA,31,U001
100727,1000,400001,5814925.38393064,SA,50,U003
100728,1000,400000,3082979.954379469,KR,50,U003
100729,2000,400001,4823628.604884579,KR,50,U002
100730,3000,400000,5481629.938705426,KR,50,U001
100731,1000,400001,4587668.907643649,SA,50,U001
100732,2000,500000,4131339.8621630105,KR,50,U002
100733,2000,400001,6691340.1743535,SA,50,U001
100734,3000,400001,5088832.120776725,SA,50,U002
100735,1000,500000,5110724.347323249,SA,50,U001
100736,3000,400000,3952804.7080999473,KR,40,U003
100737,1000,500000,4510111.203363009,SA,50,U002
100738,2000,400001,4281727.496502478,KR,40,U003
100739,2000,400000,5863180.184111442,KR,31,U003
100740,2000,500000,5403706.896740842,KR,40,U001
100741,2000,400000,4543549.045754776,SA,31,U002
100742,3000,400000,5448400.190932971,KR,40,U003
100743,1000,500000,4797183.883407138,SA,31,U003
100744,1000,400000,5187592.574382833,SA,40,U002
100745,3000,500000,5183811.109748565,SA,40,U001
100746,1000,400001,5336213.768383679,SA,31,U003
100747,2000,400000,5239721.538717397,KR,50,U001
100748,1000,400001,5336839.720931927,KR,50,U002
100749,2000,400001,6004646.648388459,KR,50,U001
100750,3000,400000,5512450.202458819,KR,50,U002
100751,1000,500000,4730478.589819232,SA,50,U001
100752,3000,400000,4921637.80321186,SA,40,U001
100753,1000,400001,5984136.470397653,SA,50,U003
100754,2000,400001,5089937.963958572,SA,40,U001
100755,3000,500000,4700785.266114321,KR,31,U003
100756,1000,400000,4495089.326295971,KR,50,U002
100757,2000,400001,5218430.486532997,SA,50,U002
100758,3000,400001,4316114.557963539,SA,50,U003
100759,3000,400001,6027836.339067445,SA,50,U001
100760,1000,500000,4169745.3169943364,SA,40,U002
100761,1000,400001,6182454.180415537,KR,40,U002
100762,1000,400001,4771815.74730204,SA,40,U002
100763,2000,400000,4138610.117097875,KR,31,U003
100764,1000,400000,5151340.590852301,KR,40,U002
100765,3000,400001,4237568.673428569,SA,50,U002
100766,3000,400001,5027497.408824208,SA,31,U002
100767,1000,400000,4537965.174720534,KR,31,U002
100768,1000,500000,5756058.614295273,KR,50,U003
100769,3000,500000,5109399.687950105,SA,50,U003
100770,2000,500000,4049199.334340372,KR,50,U001
100771,1000,500000,4522370.767659196,SA,50,U002
100772,1000,500000,5563957.7996745035,SA,40,U003
100773,3000,500000,6029673.68303238,KR,31,U001
100774,1000,500000,4963780.154025853,KR,50,U001
100775,2000,500000,4164482.750504877,SA,40,U002
100776,3000,400000,5843229.048680711,SA,50,U001
100777,1000,500000,5560450.9399147,KR,40,U003
100778,3000,500000,6045231.66744204,KR,50,U001
100779,1000,500000,5232167.294737046,KR,50,U001
100780,1000,400001,4583522.467362486,KR,50,U003
100781,1000,400000,5413510.788316464,SA,40,U001
100782,2000,400000,5261063.378753265,SA,50,U001
100783,2000,400000,4540101.046523172,SA,40,U001
100784,3000,500000,5158910.867077925,KR,40,U001
100785,1000,500000,4843979.288942363,KR,31,U002
100786,1000,400001,5594830.275986944,SA,40,U002
100787,2000,400000,5393605.528252348,KR,40,U003
100788,1000,500000,4158726.885375048,KR,40,U001
100789,2000,400000,4078061.9365112074,KR,40,U003
100790,1000,400001,4928151.0611411575,KR,40,U002
100791,3000,400001,5026255.428303452,KR,31,U001
100792,1000,400001,5608781.419273461,KR,50,U001
100793,1000,400000,5410643.128449511,SA,31,U002
100794,2000,500000,6166948.514570193,SA,31,U001
100795,1000,500000,4626245.228579656,SA,50,U001
100796,1000,400001,4580571.144458234,SA,40,U002
100797,2000,500000,4232148.7954839645,KR,50,U003
100798,3000,400001,5599525.691820064,SA,40,U003
100799,3000,400000,5017401.7472127685,SA,50,U001
100800,2000,400001,3517117.186430683,SA,31,U002
100801,2000,400000,41293858.41733051,SA,40,U003
100802,2000,400001,5212776.1342536565,KR,31,U003
100803,2000,500000,4884522.445801725,KR,40,U001
100804,2000,500000,5237323.882366735,SA,50,U003
100805,3000,400001,4023811.4406194235,SA,50,U002
100806,3000,500000,6312825.467280022,KR,50,U003
100807,2000,500000,5304207.540860739,KR,50,U002
100808,1000,500000,3581040.8935371023,SA,50,U002
100809,2000,400000,4995282.320535913,KR,31,U001
100810,1000,500000,5325376.159721691,KR,31,U003
100811,2000,400000,4109654.340061561,SA,40,U001
100812,2000,400001,5426904.22321075,KR,31,U003
100813,3000,500000,6344740.498406932,SA,40,U001
100814,1000,500000,4484504.751560377,SA,40,U001
100815,1000,500000,5342750.956695955,KR,31,U001
100816,3000,400001,5166878.879193758,KR,31,U003
100817,3000,400000,5774631.999849905,KR,40,U001
100818,3000,400000,4912926.476300687,KR,31,U002
100819,3000,500000,4146626.6989105046,KR,31,U003
100820,1000,400001,5723345.797579765,KR,31,U002
100821,1000,400001,4194191.527423885,SA,50,U001
100822,2000,400001,6447089.102314356,KR,50,U001
100823,2000,400001,5448615.479212134,SA,40,U002
100824,3000,400001,4520885.810707708,KR,31,U001
100825,3000,400000,5886921.290005006,KR,40,U003
100826,3000,400000,4992648.772775291,KR,31,U002
100827,2000,400000,4822875.551204782,KR,50,U003
100828,2000,500000,35642435.9929743,KR,31,U003
100829,2000,400001,3497456.8003745303,SA,31,U003
100830,2000,500000,5483514.0562934615,SA,31,U001
100831,2000,400001,3697498.590545914,SA,50,U001
100832,2000,400000,4365364.5345188975,KR,50,U002
100833,2000,500000,5346275.6430802215,KR,50,U002
100834,3000,400000,4599458.878803588,KR,40,U003
100835,3000,400001,5125721.4966327585,SA,31,U001
100836,3000,400001,4029043.7488402775,SA,50,U001
100837,3000,400001,4721232.501489678,KR,40,U001
100838,2000,400000,5130708.563966551,SA,50,U002
100839,1000,400001,4238821.987251422,KR,31,U001
100840,2000,400000,6349090.782193537,KR,40,U003
100841,1000,500000,4490060.869695418,SA,50,U003
100842,3000,400001,6102733.430412725,SA,50,U003
100843,2000,400001,4865755.5642028265,SA,40,U001
100844,3000,400001,3745219.547134917,SA,40,U003
100845,2000,500000,4090479.3531234777,KR,40,U003
100846,3000,400001,5140863.431145104,KR,40,U002
100847,1000,400000,46609764.816373914,SA,40,U002
100848,1000,400000,6415821.706100291,SA,50,U001
100849,1000,400001,5102574.982874636,SA,40,U001
100850,2000,400001,4058205.0020043347,SA,40,U001
100851,1000,500000,5222788.064435796,KR,31,U001
100852,2000,500000,4339828.2613118775,KR,50,U001
100853,1000,500000,5313753.296955641,KR,31,U002
100854,1000,400001,4246820.35807556,KR,50,U002
100855,2000,500000,3328343.81026415,KR,50,U002
100856,2000,500000,6053484.527695918,KR,50,U003
100857,1000,400000,4818866.614923791,KR,40,U003
100858,2000,500000,5039728.267053265,SA,31,U002
100859,1000,400000,5797361.099391617,KR,50,U002
100860,2000,400000,6503077.367465164,SA,50,U001
100861,3000,500000,5576064.521719165,SA,50,U002
100862,3000,400000,5082401.292962889,SA,31,U001
100863,3000,400001,5370298.300890592,KR,50,U002
100864,3000,400001,4764173.56537069,KR,31,U001
100865,3000,500000,5028891.502791711,KR,31,U002
100866,1000,400001,5115890.910287348,KR,40,U001
100867,3000,400000,4370699.794557493,SA,50,U003
100868,3000,400001,5016938.869502301,KR,50,U003
100869,3000,500000,5293681.482003144,SA,31,U001
100870,3000,500000,5413613.51806044,KR,31,U001
100871,2000,400000,5349859.025943452,KR,40,U003
100872,1000,500000,3928779.8255405007,SA,50,U002
100873,3000,400001,5983407.154079725,SA,31,U001
100874,3000,500000,5917024.981963052,SA,50,U002
100875,3000,400000,4923081.273424969,KR,50,U003
100876,1000,500000,5364406.956084347,KR,50,U003
100877,2000,400001,4826756.986313193,SA,31,U001
100878,1000,400000,5601566.130249173,KR,50,U002
100879,2000,400001,4348582.523093305,SA,31,U003
100880,3000,400000,6073968.47623274,KR,40,U002
100881,3000,500000,5561766.089454366,SA,40,U003
100882,1000,400000,5580347.033255112,SA,31,U001
100883,1000,400000,4915957.698859346,KR,50,U002
100884,2000,500000,3869905.196053846,SA,40,U002
100885,2000,400001,5707147.760096616,KR,40,U001
100886,1000,500000,3896350.9320779596,KR,31,U001
100887,2000,400000,5716778.128179636,SA,31,U001
100888,1000,500000,4382298.226534221,SA,31,U001
100889,2000,400000,3730361.076775517,KR,31,U003
100890,1000,500000,5000799.762970825,KR,31,U002
100891,1000,500000,5946240.440430725,SA,31,U003
100892,1000,400001,4227517.001265051,SA,31,U001
100893,2000,400000,6279227.6995158605,SA,50,U003
100894,2000,400001,5525392.43506454,KR,50,U003
100895,2000,400000,5125407.617892701,KR,50,U002
100896,1000,500000,37212004.76006968,KR,50,U002
100897,2000,400000,4707282.118564151,SA,40,U002
100898,2000,400001,5344133.783000712,SA,50,U001
100899,1000,400001,5676832.686815249,KR,40,U001
100900,3000,400001,4525203.02587833,KR,40,U002
100901,1000,400000,4354789.338172185,SA,40,U003
100902,2000,400001,4828938.545262506,KR,31,U002
100903,1000,400001,6114902.940685876,SA,40,U001
100904,3000,400001,4026489.327730826,SA,40,U003
100905,1000,500000,5913982.115794217,SA,40,U001
100906,2000,500000,5033823.865274506,KR,31,U002
100907,3000,400000,3677808.685473108,KR,50,U002
100908,2000,400000,4630694.078747454,SA,50,U003
100909,3000,400001,5487734.458352218,SA,40,U002
100910,3000,500000,6441451.156032609,KR,40,U001
100911,1000,400001,31504814.570357967,SA,50,U001
100912,1000,400001,2744658.8191557936,KR,50,U001
100913,2000,500000,3952357.747633651,KR,50,U003
100914,1000,500000,5904332.406293205,KR,50,U001
100915,1000,500000,3565006.634345264,SA,40,U002
100916,3000,400000,6197803.11270351,SA,40,U003
100917,1000,400000,5971847.158209536,SA,40,U001
100918,3000,400001,5152828.993650206,SA,50,U001
100919,3000,400000,4498907.751722378,KR,31,U002
100920,3000,500000,5044208.500653714,SA,50,U002
100921,2000,500000,5488869.881712082,KR,50,U003
100922,2000,400000,5366781.171780239,SA,31,U001
100923,2000,400001,6391727.498616084,SA,31,U001
100924,3000,400001,4791918.0401388025,SA,50,U002
100925,2000,400000,31674604.968812816,SA,31,U003
100926,2000,400001,30545403.4743544,SA,31,U002
100927,1000,400001,3658166.9855526797,KR,31,U002
100928,2000,400001,41256185.10422788,SA,50,U003
100929,2000,500000,4812505.039422034,SA,50,U001
100930,3000,500000,5026123.682315418,SA,31,U001
100931,3000,400000,36562818.93884043,SA,40,U001
100932,3000,500000,4111866.5130218584,SA,31,U003
100933,3000,400001,5491468.7077019615,KR,31,U003
100934,3000,500000,3029548.8801229987,SA,50,U003
